device_id,event,timestamp,uuid,distinct_id,country,timezone,newDevice,event_time_pairs,total_events,first_event_time,last_event_time,event_types,time_span_hours
042ec55cb76ebb33,app_open,2025-05-20T17:05:30.311000+00:00,0196eea8-4fdd-7c83-99c7-a3c20e3fad11,2130477,United States,America/Chicago,,"[{""event"": ""app_open"", ""timestamp"": ""2025-05-20T17:05:30.311000+00:00"", ""sequence"": 1, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""refresh_token"", ""timestamp"": ""2025-05-20T17:05:30.795000+00:00"", ""sequence"": 2, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""screen_view"", ""timestamp"": ""2025-05-20T17:05:31.133000+00:00"", ""sequence"": 3, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""show_for_you_duration"", ""timestamp"": ""2025-05-20T17:05:32.476000+00:00"", ""sequence"": 4, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-20T17:05:33.068000+00:00"", ""sequence"": 5, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:33.323000+00:00"", ""sequence"": 6, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:33.325000+00:00"", ""sequence"": 7, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:33.326000+00:00"", ""sequence"": 8, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:33.328000+00:00"", ""sequence"": 9, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-20T17:05:33.393000+00:00"", ""sequence"": 10, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-20T17:05:33.821000+00:00"", ""sequence"": 11, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-20T17:05:34.090000+00:00"", ""sequence"": 12, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:43.471000+00:00"", ""sequence"": 13, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:43.474000+00:00"", ""sequence"": 14, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:43.476000+00:00"", ""sequence"": 15, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:43.996000+00:00"", ""sequence"": 16, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:52.406000+00:00"", ""sequence"": 17, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:52.408000+00:00"", ""sequence"": 18, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:52.410000+00:00"", ""sequence"": 19, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:52.950000+00:00"", ""sequence"": 20, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:52.953000+00:00"", ""sequence"": 21, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:52.957000+00:00"", ""sequence"": 22, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:52.959000+00:00"", ""sequence"": 23, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:53.483000+00:00"", ""sequence"": 24, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:53.486000+00:00"", ""sequence"": 25, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:53.489000+00:00"", ""sequence"": 26, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:54.008000+00:00"", ""sequence"": 27, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:54.010000+00:00"", ""sequence"": 28, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:56.899000+00:00"", ""sequence"": 29, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:57.420000+00:00"", ""sequence"": 30, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:57.421000+00:00"", ""sequence"": 31, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:57.942000+00:00"", ""sequence"": 32, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:57.948000+00:00"", ""sequence"": 33, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:58.469000+00:00"", ""sequence"": 34, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-20T17:05:58.472000+00:00"", ""sequence"": 35, ""hour"": 17, ""day_of_week"": ""Tuesday"", ""date"": ""2025-05-20""}]",35,2025-05-20T17:05:30.311000+00:00,2025-05-20T17:05:58.472000+00:00,"[""app_open"", ""refresh_token"", ""screen_view"", ""show_for_you_duration"", ""sekai_info_fetch_success"", ""expose_foru_sekai_card""]",0.0078225
07c30cf8470ed3a0,app_open,2025-05-21T16:16:47.152000+00:00,0196f3a2-12bf-75b0-adb4-612640b1d59f,2137418,United States,America/Chicago,,"[{""event"": ""app_open"", ""timestamp"": ""2025-05-21T16:16:47.152000+00:00"", ""sequence"": 1, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""refresh_token"", ""timestamp"": ""2025-05-21T16:16:47.805000+00:00"", ""sequence"": 2, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""app_open_af"", ""timestamp"": ""2025-05-21T16:16:47.845000+00:00"", ""sequence"": 3, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""screen_view"", ""timestamp"": ""2025-05-21T16:16:48.116000+00:00"", ""sequence"": 4, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-21T16:16:48.805000+00:00"", ""sequence"": 5, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-21T16:16:48.808000+00:00"", ""sequence"": 6, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-21T16:16:48.814000+00:00"", ""sequence"": 7, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-21T16:16:48.819000+00:00"", ""sequence"": 8, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""show_for_you_duration"", ""timestamp"": ""2025-05-21T16:16:49.142000+00:00"", ""sequence"": 9, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-21T16:16:49.359000+00:00"", ""sequence"": 10, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-21T16:16:49.363000+00:00"", ""sequence"": 11, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-21T16:16:49.367000+00:00"", ""sequence"": 12, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-21T16:16:49.371000+00:00"", ""sequence"": 13, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-21T16:16:49.619000+00:00"", ""sequence"": 14, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-21T16:16:49.894000+00:00"", ""sequence"": 15, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-21T16:16:50.235000+00:00"", ""sequence"": 16, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-21T16:16:50.508000+00:00"", ""sequence"": 17, ""hour"": 16, ""day_of_week"": ""Wednesday"", ""date"": ""2025-05-21""}]",17,2025-05-21T16:16:47.152000+00:00,2025-05-21T16:16:50.508000+00:00,"[""app_open"", ""refresh_token"", ""app_open_af"", ""screen_view"", ""expose_foru_sekai_card"", ""show_for_you_duration"", ""sekai_info_fetch_success""]",0.0009322222222222222
0c18c59272ea0447,app_open,2025-05-25T22:36:15.083000+00:00,01970996-e838-74f1-a7af-cb18dfab9d0e,1831039,United States,America/Chicago,,"[{""event"": ""app_open"", ""timestamp"": ""2025-05-25T22:36:15.083000+00:00"", ""sequence"": 1, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""app_open_af"", ""timestamp"": ""2025-05-25T22:36:16.841000+00:00"", ""sequence"": 2, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""refresh_token"", ""timestamp"": ""2025-05-25T22:36:17.295000+00:00"", ""sequence"": 3, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""anonymous_login"", ""timestamp"": ""2025-05-25T22:36:17.947000+00:00"", ""sequence"": 4, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""screen_view"", ""timestamp"": ""2025-05-25T22:36:17.949000+00:00"", ""sequence"": 5, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:24.851000+00:00"", ""sequence"": 6, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:24.852000+00:00"", ""sequence"": 7, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:24.854000+00:00"", ""sequence"": 8, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:24.855000+00:00"", ""sequence"": 9, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:32.605000+00:00"", ""sequence"": 10, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:32.607000+00:00"", ""sequence"": 11, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:32.609000+00:00"", ""sequence"": 12, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:32.611000+00:00"", ""sequence"": 13, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:32.918000+00:00"", ""sequence"": 14, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:32.919000+00:00"", ""sequence"": 15, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:32.921000+00:00"", ""sequence"": 16, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:33.178000+00:00"", ""sequence"": 17, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:33.181000+00:00"", ""sequence"": 18, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:33.184000+00:00"", ""sequence"": 19, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:33.185000+00:00"", ""sequence"": 20, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:33.966000+00:00"", ""sequence"": 21, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:34.522000+00:00"", ""sequence"": 22, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:34.526000+00:00"", ""sequence"": 23, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:34.530000+00:00"", ""sequence"": 24, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:35.126000+00:00"", ""sequence"": 25, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:35.132000+00:00"", ""sequence"": 26, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:35.133000+00:00"", ""sequence"": 27, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:35.650000+00:00"", ""sequence"": 28, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:35.651000+00:00"", ""sequence"": 29, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:36.178000+00:00"", ""sequence"": 30, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:36.180000+00:00"", ""sequence"": 31, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:36.181000+00:00"", ""sequence"": 32, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:36.185000+00:00"", ""sequence"": 33, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:36.712000+00:00"", ""sequence"": 34, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:36.713000+00:00"", ""sequence"": 35, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:36.714000+00:00"", ""sequence"": 36, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:37.239000+00:00"", ""sequence"": 37, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:37.239000+00:00"", ""sequence"": 38, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:37.243000+00:00"", ""sequence"": 39, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:37.793000+00:00"", ""sequence"": 40, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:37.795000+00:00"", ""sequence"": 41, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:37.798000+00:00"", ""sequence"": 42, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:37.799000+00:00"", ""sequence"": 43, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:37.800000+00:00"", ""sequence"": 44, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:38.316000+00:00"", ""sequence"": 45, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:38.318000+00:00"", ""sequence"": 46, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:38.319000+00:00"", ""sequence"": 47, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:39.353000+00:00"", ""sequence"": 48, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:39.354000+00:00"", ""sequence"": 49, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:39.357000+00:00"", ""sequence"": 50, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:39.881000+00:00"", ""sequence"": 51, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:39.883000+00:00"", ""sequence"": 52, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-25T22:36:39.885000+00:00"", ""sequence"": 53, ""hour"": 22, ""day_of_week"": ""Sunday"", ""date"": ""2025-05-25""}]",53,2025-05-25T22:36:15.083000+00:00,2025-05-25T22:36:39.885000+00:00,"[""app_open"", ""app_open_af"", ""refresh_token"", ""anonymous_login"", ""screen_view"", ""expose_foru_sekai_card""]",0.0068894444444444446
0dc33e44ae3d9e74,app_open,2025-05-22T02:29:48.672000+00:00,0196f5d3-4e45-7576-82a6-1f42d389b6e1,2160918,United States,America/Los_Angeles,,"[{""event"": ""app_open"", ""timestamp"": ""2025-05-22T02:29:48.672000+00:00"", ""sequence"": 1, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""refresh_token"", ""timestamp"": ""2025-05-22T02:29:48.957000+00:00"", ""sequence"": 2, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""screen_view"", ""timestamp"": ""2025-05-22T02:29:49.302000+00:00"", ""sequence"": 3, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-22T02:29:50.191000+00:00"", ""sequence"": 4, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-22T02:29:50.193000+00:00"", ""sequence"": 5, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-22T02:29:50.194000+00:00"", ""sequence"": 6, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-22T02:29:50.196000+00:00"", ""sequence"": 7, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""app_open_af"", ""timestamp"": ""2025-05-22T02:29:50.198000+00:00"", ""sequence"": 8, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""show_for_you_duration"", ""timestamp"": ""2025-05-22T02:29:50.498000+00:00"", ""sequence"": 9, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-22T02:29:50.761000+00:00"", ""sequence"": 10, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-22T02:29:50.764000+00:00"", ""sequence"": 11, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-22T02:29:50.765000+00:00"", ""sequence"": 12, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""expose_foru_sekai_card"", ""timestamp"": ""2025-05-22T02:29:50.773000+00:00"", ""sequence"": 13, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-22T02:29:50.909000+00:00"", ""sequence"": 14, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-22T02:29:51.297000+00:00"", ""sequence"": 15, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-22T02:29:51.566000+00:00"", ""sequence"": 16, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""sekai_info_fetch_success"", ""timestamp"": ""2025-05-22T02:29:52.001000+00:00"", ""sequence"": 17, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}, {""event"": ""app_open_af"", ""timestamp"": ""2025-05-22T02:40:14.600000+00:00"", ""sequence"": 18, ""hour"": 2, ""day_of_week"": ""Thursday"", ""date"": ""2025-05-22""}]",18,2025-05-22T02:29:48.672000+00:00,2025-05-22T02:40:14.600000+00:00,"[""app_open"", ""refresh_token"", ""screen_view"", ""expose_foru_sekai_card"", ""app_open_af"", ""show_for_you_duration"", ""sekai_info_fetch_success""]",0.17386888888888888
